"";"vuosi";"atyyppi";"atyyppi_tp";"amma3";"N"
"8587";2014;"ms";"ydinms";"johtajat";82
"8588";2014;"ms";"ydinms";"erityisasiantuntijat";401
"8589";2014;"ms";"ydinms";"asiantuntijat";463
"8590";2014;"ms";"ydinms";"tsto & aspal tt";121
"8591";2014;"ms";"ydinms";"pal, myynti & hoito tt";520
"8592";2014;"ms";"ydinms";"maanvil & metsä tt";90
"8593";2014;"ms";"ydinms";"rakennus tt";124
"8594";2014;"ms";"ydinms";"korj & valm tt";314
"8595";2014;"ms";"ydinms";"pros tt";227
"8596";2014;"ms";"ydinms";"kulj tt";387
"8597";2014;"ms";"ydinms";"siivoojat & kettiö tt";109
"8598";2014;"ms";"ydinms";"muut tt";77
"8599";2014;"ms";"ydinms";NA;58
"8600";2014;"ms";"kaupms";"sotilaat";17
"8601";2014;"ms";"kaupms";"johtajat";39
"8602";2014;"ms";"kaupms";"erityisasiantuntijat";133
"8603";2014;"ms";"kaupms";"asiantuntijat";160
"8604";2014;"ms";"kaupms";"tsto & aspal tt";26
"8605";2014;"ms";"kaupms";"pal, myynti & hoito tt";168
"8606";2014;"ms";"kaupms";"maanvil & metsä tt";31
"8607";2014;"ms";"kaupms";"rakennus tt";105
"8608";2014;"ms";"kaupms";"korj & valm tt";140
"8609";2014;"ms";"kaupms";"pros tt";79
"8610";2014;"ms";"kaupms";"kulj tt";184
"8611";2014;"ms";"kaupms";"siivoojat & kettiö tt";23
"8612";2014;"ms";"kaupms";"muut tt";52
"8613";2014;"ms";"kaupms";NA;23
"8614";2014;"ms";"kaup";"sotilaat";5
"8615";2014;"ms";"kaup";"johtajat";29
"8616";2014;"ms";"kaup";"erityisasiantuntijat";97
"8617";2014;"ms";"kaup";"asiantuntijat";145
"8618";2014;"ms";"kaup";"tsto & aspal tt";24
"8619";2014;"ms";"kaup";"pal, myynti & hoito tt";139
"8620";2014;"ms";"kaup";"maanvil & metsä tt";26
"8621";2014;"ms";"kaup";"rakennus tt";72
"8622";2014;"ms";"kaup";"korj & valm tt";114
"8623";2014;"ms";"kaup";"pros tt";93
"8624";2014;"ms";"kaup";"kulj tt";108
"8625";2014;"ms";"kaup";"siivoojat & kettiö tt";16
"8626";2014;"ms";"kaup";"muut tt";28
"8627";2014;"ms";"kaup";NA;20
"8628";2014;"ms";"tkakeskus";"sotilaat";102
"8629";2014;"ms";"tkakeskus";"johtajat";201
"8630";2014;"ms";"tkakeskus";"erityisasiantuntijat";1240
"8631";2014;"ms";"tkakeskus";"asiantuntijat";1582
"8632";2014;"ms";"tkakeskus";"tsto & aspal tt";400
"8633";2014;"ms";"tkakeskus";"pal, myynti & hoito tt";1245
"8634";2014;"ms";"tkakeskus";"maanvil & metsä tt";106
"8635";2014;"ms";"tkakeskus";"rakennus tt";327
"8636";2014;"ms";"tkakeskus";"korj & valm tt";806
"8637";2014;"ms";"tkakeskus";"pros tt";500
"8638";2014;"ms";"tkakeskus";"kulj tt";569
"8639";2014;"ms";"tkakeskus";"siivoojat & kettiö tt";211
"8640";2014;"ms";"tkakeskus";"muut tt";214
"8641";2014;"ms";"tkakeskus";NA;99
"8642";2014;"ms";"yokaup";"sotilaat";39
"8643";2014;"ms";"yokaup";"johtajat";228
"8644";2014;"ms";"yokaup";"erityisasiantuntijat";1218
"8645";2014;"ms";"yokaup";"asiantuntijat";1423
"8646";2014;"ms";"yokaup";"tsto & aspal tt";349
"8647";2014;"ms";"yokaup";"pal, myynti & hoito tt";1152
"8648";2014;"ms";"yokaup";"maanvil & metsä tt";102
"8649";2014;"ms";"yokaup";"rakennus tt";604
"8650";2014;"ms";"yokaup";"korj & valm tt";641
"8651";2014;"ms";"yokaup";"pros tt";292
"8652";2014;"ms";"yokaup";"kulj tt";584
"8653";2014;"ms";"yokaup";"siivoojat & kettiö tt";251
"8654";2014;"ms";"yokaup";"muut tt";217
"8655";2014;"ms";"yokaup";NA;171
"8656";2014;"ms";"pk";"sotilaat";6
"8657";2014;"ms";"pk";"johtajat";46
"8658";2014;"ms";"pk";"erityisasiantuntijat";165
"8659";2014;"ms";"pk";"asiantuntijat";198
"8660";2014;"ms";"pk";"tsto & aspal tt";56
"8661";2014;"ms";"pk";"pal, myynti & hoito tt";125
"8662";2014;"ms";"pk";"maanvil & metsä tt";7
"8663";2014;"ms";"pk";"rakennus tt";87
"8664";2014;"ms";"pk";"korj & valm tt";58
"8665";2014;"ms";"pk";"pros tt";16
"8666";2014;"ms";"pk";"kulj tt";72
"8667";2014;"ms";"pk";"siivoojat & kettiö tt";16
"8668";2014;"ms";"pk";"muut tt";23
"8669";2014;"ms";"pk";NA;43
"8670";2014;"ydinms";"ms";"sotilaat";5
"8671";2014;"ydinms";"ms";"johtajat";77
"8672";2014;"ydinms";"ms";"erityisasiantuntijat";348
"8673";2014;"ydinms";"ms";"asiantuntijat";407
"8674";2014;"ydinms";"ms";"tsto & aspal tt";84
"8675";2014;"ydinms";"ms";"pal, myynti & hoito tt";450
"8676";2014;"ydinms";"ms";"maanvil & metsä tt";94
"8677";2014;"ydinms";"ms";"rakennus tt";105
"8678";2014;"ydinms";"ms";"korj & valm tt";194
"8679";2014;"ydinms";"ms";"pros tt";114
"8680";2014;"ydinms";"ms";"kulj tt";301
"8681";2014;"ydinms";"ms";"siivoojat & kettiö tt";56
"8682";2014;"ydinms";"ms";"muut tt";60
"8683";2014;"ydinms";"ms";NA;42
"8684";2014;"ydinms";"ydinms";"sotilaat";388
"8685";2014;"ydinms";"ydinms";"johtajat";6529
"8686";2014;"ydinms";"ydinms";"erityisasiantuntijat";18271
"8687";2014;"ydinms";"ydinms";"asiantuntijat";23472
"8688";2014;"ydinms";"ydinms";"tsto & aspal tt";9123
"8689";2014;"ydinms";"ydinms";"pal, myynti & hoito tt";44647
"8690";2014;"ydinms";"ydinms";"maanvil & metsä tt";23127
"8691";2014;"ydinms";"ydinms";"rakennus tt";8359
"8692";2014;"ydinms";"ydinms";"korj & valm tt";17040
"8693";2014;"ydinms";"ydinms";"pros tt";13946
"8694";2014;"ydinms";"ydinms";"kulj tt";11614
"8695";2014;"ydinms";"ydinms";"siivoojat & kettiö tt";9224
"8696";2014;"ydinms";"ydinms";"muut tt";4041
"8697";2014;"ydinms";"ydinms";NA;7363
"8698";2014;"ydinms";"kaupms";"sotilaat";21
"8699";2014;"ydinms";"kaupms";"johtajat";169
"8700";2014;"ydinms";"kaupms";"erityisasiantuntijat";831
"8701";2014;"ydinms";"kaupms";"asiantuntijat";995
"8702";2014;"ydinms";"kaupms";"tsto & aspal tt";285
"8703";2014;"ydinms";"kaupms";"pal, myynti & hoito tt";1225
"8704";2014;"ydinms";"kaupms";"maanvil & metsä tt";129
"8705";2014;"ydinms";"kaupms";"rakennus tt";350
"8706";2014;"ydinms";"kaupms";"korj & valm tt";650
"8707";2014;"ydinms";"kaupms";"pros tt";479
"8708";2014;"ydinms";"kaupms";"kulj tt";543
"8709";2014;"ydinms";"kaupms";"siivoojat & kettiö tt";193
"8710";2014;"ydinms";"kaupms";"muut tt";196
"8711";2014;"ydinms";"kaupms";NA;82
"8712";2014;"ydinms";"kaup";"sotilaat";31
"8713";2014;"ydinms";"kaup";"johtajat";234
"8714";2014;"ydinms";"kaup";"erityisasiantuntijat";1117
"8715";2014;"ydinms";"kaup";"asiantuntijat";1446
"8716";2014;"ydinms";"kaup";"tsto & aspal tt";398
"8717";2014;"ydinms";"kaup";"pal, myynti & hoito tt";1435
"8718";2014;"ydinms";"kaup";"maanvil & metsä tt";78
"8719";2014;"ydinms";"kaup";"rakennus tt";426
"8720";2014;"ydinms";"kaup";"korj & valm tt";879
"8721";2014;"ydinms";"kaup";"pros tt";620
"8722";2014;"ydinms";"kaup";"kulj tt";495
"8723";2014;"ydinms";"kaup";"siivoojat & kettiö tt";242
"8724";2014;"ydinms";"kaup";"muut tt";215
"8725";2014;"ydinms";"kaup";NA;150
"8726";2014;"ydinms";"tkakeskus";"sotilaat";85
"8727";2014;"ydinms";"tkakeskus";"johtajat";648
"8728";2014;"ydinms";"tkakeskus";"erityisasiantuntijat";3419
"8729";2014;"ydinms";"tkakeskus";"asiantuntijat";4596
"8730";2014;"ydinms";"tkakeskus";"tsto & aspal tt";1083
"8731";2014;"ydinms";"tkakeskus";"pal, myynti & hoito tt";3782
"8732";2014;"ydinms";"tkakeskus";"maanvil & metsä tt";271
"8733";2014;"ydinms";"tkakeskus";"rakennus tt";939
"8734";2014;"ydinms";"tkakeskus";"korj & valm tt";2982
"8735";2014;"ydinms";"tkakeskus";"pros tt";1598
"8736";2014;"ydinms";"tkakeskus";"kulj tt";1373
"8737";2014;"ydinms";"tkakeskus";"siivoojat & kettiö tt";676
"8738";2014;"ydinms";"tkakeskus";"muut tt";721
"8739";2014;"ydinms";"tkakeskus";NA;300
"8740";2014;"ydinms";"yokaup";"sotilaat";133
"8741";2014;"ydinms";"yokaup";"johtajat";461
"8742";2014;"ydinms";"yokaup";"erityisasiantuntijat";2897
"8743";2014;"ydinms";"yokaup";"asiantuntijat";3347
"8744";2014;"ydinms";"yokaup";"tsto & aspal tt";902
"8745";2014;"ydinms";"yokaup";"pal, myynti & hoito tt";2127
"8746";2014;"ydinms";"yokaup";"maanvil & metsä tt";85
"8747";2014;"ydinms";"yokaup";"rakennus tt";909
"8748";2014;"ydinms";"yokaup";"korj & valm tt";1426
"8749";2014;"ydinms";"yokaup";"pros tt";624
"8750";2014;"ydinms";"yokaup";"kulj tt";877
"8751";2014;"ydinms";"yokaup";"siivoojat & kettiö tt";495
"8752";2014;"ydinms";"yokaup";"muut tt";378
"8753";2014;"ydinms";"yokaup";NA;358
"8754";2014;"ydinms";"pk";"sotilaat";18
"8755";2014;"ydinms";"pk";"johtajat";260
"8756";2014;"ydinms";"pk";"erityisasiantuntijat";1154
"8757";2014;"ydinms";"pk";"asiantuntijat";1217
"8758";2014;"ydinms";"pk";"tsto & aspal tt";345
"8759";2014;"ydinms";"pk";"pal, myynti & hoito tt";637
"8760";2014;"ydinms";"pk";"maanvil & metsä tt";31
"8761";2014;"ydinms";"pk";"rakennus tt";316
"8762";2014;"ydinms";"pk";"korj & valm tt";316
"8763";2014;"ydinms";"pk";"pros tt";97
"8764";2014;"ydinms";"pk";"kulj tt";277
"8765";2014;"ydinms";"pk";"siivoojat & kettiö tt";151
"8766";2014;"ydinms";"pk";"muut tt";132
"8767";2014;"ydinms";"pk";NA;196
"8768";2014;"kaupms";"ms";"sotilaat";6
"8769";2014;"kaupms";"ms";"johtajat";81
"8770";2014;"kaupms";"ms";"erityisasiantuntijat";229
"8771";2014;"kaupms";"ms";"asiantuntijat";175
"8772";2014;"kaupms";"ms";"tsto & aspal tt";39
"8773";2014;"kaupms";"ms";"pal, myynti & hoito tt";182
"8774";2014;"kaupms";"ms";"maanvil & metsä tt";17
"8775";2014;"kaupms";"ms";"rakennus tt";54
"8776";2014;"kaupms";"ms";"korj & valm tt";54
"8777";2014;"kaupms";"ms";"pros tt";49
"8778";2014;"kaupms";"ms";"kulj tt";136
"8779";2014;"kaupms";"ms";"siivoojat & kettiö tt";22
"8780";2014;"kaupms";"ms";"muut tt";27
"8781";2014;"kaupms";"ms";NA;15
"8782";2014;"kaupms";"ydinms";"sotilaat";51
"8783";2014;"kaupms";"ydinms";"johtajat";262
"8784";2014;"kaupms";"ydinms";"erityisasiantuntijat";1191
"8785";2014;"kaupms";"ydinms";"asiantuntijat";1065
"8786";2014;"kaupms";"ydinms";"tsto & aspal tt";259
"8787";2014;"kaupms";"ydinms";"pal, myynti & hoito tt";1156
"8788";2014;"kaupms";"ydinms";"maanvil & metsä tt";174
"8789";2014;"kaupms";"ydinms";"rakennus tt";259
"8790";2014;"kaupms";"ydinms";"korj & valm tt";683
"8791";2014;"kaupms";"ydinms";"pros tt";527
"8792";2014;"kaupms";"ydinms";"kulj tt";519
"8793";2014;"kaupms";"ydinms";"siivoojat & kettiö tt";163
"8794";2014;"kaupms";"ydinms";"muut tt";118
"8795";2014;"kaupms";"ydinms";NA;124
"8796";2014;"kaupms";"kaupms";"sotilaat";284
"8797";2014;"kaupms";"kaupms";"johtajat";3486
"8798";2014;"kaupms";"kaupms";"erityisasiantuntijat";10778
"8799";2014;"kaupms";"kaupms";"asiantuntijat";11829
"8800";2014;"kaupms";"kaupms";"tsto & aspal tt";4198
"8801";2014;"kaupms";"kaupms";"pal, myynti & hoito tt";24082
"8802";2014;"kaupms";"kaupms";"maanvil & metsä tt";8335
"8803";2014;"kaupms";"kaupms";"rakennus tt";5585
"8804";2014;"kaupms";"kaupms";"korj & valm tt";6768
"8805";2014;"kaupms";"kaupms";"pros tt";4984
"8806";2014;"kaupms";"kaupms";"kulj tt";5946
"8807";2014;"kaupms";"kaupms";"siivoojat & kettiö tt";5083
"8808";2014;"kaupms";"kaupms";"muut tt";2366
"8809";2014;"kaupms";"kaupms";NA;4951
"8810";2014;"kaupms";"kaup";"sotilaat";121
"8811";2014;"kaupms";"kaup";"johtajat";1126
"8812";2014;"kaupms";"kaup";"erityisasiantuntijat";4678
"8813";2014;"kaupms";"kaup";"asiantuntijat";5964
"8814";2014;"kaupms";"kaup";"tsto & aspal tt";1648
"8815";2014;"kaupms";"kaup";"pal, myynti & hoito tt";6470
"8816";2014;"kaupms";"kaup";"maanvil & metsä tt";217
"8817";2014;"kaupms";"kaup";"rakennus tt";1377
"8818";2014;"kaupms";"kaup";"korj & valm tt";3285
"8819";2014;"kaupms";"kaup";"pros tt";2492
"8820";2014;"kaupms";"kaup";"kulj tt";1343
"8821";2014;"kaupms";"kaup";"siivoojat & kettiö tt";919
"8822";2014;"kaupms";"kaup";"muut tt";1199
"8823";2014;"kaupms";"kaup";NA;416
"8824";2014;"kaupms";"tkakeskus";"sotilaat";53
"8825";2014;"kaupms";"tkakeskus";"johtajat";541
"8826";2014;"kaupms";"tkakeskus";"erityisasiantuntijat";2416
"8827";2014;"kaupms";"tkakeskus";"asiantuntijat";2936
"8828";2014;"kaupms";"tkakeskus";"tsto & aspal tt";676
"8829";2014;"kaupms";"tkakeskus";"pal, myynti & hoito tt";2324
"8830";2014;"kaupms";"tkakeskus";"maanvil & metsä tt";84
"8831";2014;"kaupms";"tkakeskus";"rakennus tt";541
"8832";2014;"kaupms";"tkakeskus";"korj & valm tt";1314
"8833";2014;"kaupms";"tkakeskus";"pros tt";962
"8834";2014;"kaupms";"tkakeskus";"kulj tt";826
"8835";2014;"kaupms";"tkakeskus";"siivoojat & kettiö tt";455
"8836";2014;"kaupms";"tkakeskus";"muut tt";436
"8837";2014;"kaupms";"tkakeskus";NA;177
"8838";2014;"kaupms";"yokaup";"sotilaat";214
"8839";2014;"kaupms";"yokaup";"johtajat";1857
"8840";2014;"kaupms";"yokaup";"erityisasiantuntijat";10383
"8841";2014;"kaupms";"yokaup";"asiantuntijat";11807
"8842";2014;"kaupms";"yokaup";"tsto & aspal tt";3105
"8843";2014;"kaupms";"yokaup";"pal, myynti & hoito tt";7877
"8844";2014;"kaupms";"yokaup";"maanvil & metsä tt";164
"8845";2014;"kaupms";"yokaup";"rakennus tt";2058
"8846";2014;"kaupms";"yokaup";"korj & valm tt";4066
"8847";2014;"kaupms";"yokaup";"pros tt";1889
"8848";2014;"kaupms";"yokaup";"kulj tt";1907
"8849";2014;"kaupms";"yokaup";"siivoojat & kettiö tt";1288
"8850";2014;"kaupms";"yokaup";"muut tt";1007
"8851";2014;"kaupms";"yokaup";NA;709
"8852";2014;"kaupms";"pk";"sotilaat";90
"8853";2014;"kaupms";"pk";"johtajat";2155
"8854";2014;"kaupms";"pk";"erityisasiantuntijat";7734
"8855";2014;"kaupms";"pk";"asiantuntijat";8053
"8856";2014;"kaupms";"pk";"tsto & aspal tt";2520
"8857";2014;"kaupms";"pk";"pal, myynti & hoito tt";4170
"8858";2014;"kaupms";"pk";"maanvil & metsä tt";102
"8859";2014;"kaupms";"pk";"rakennus tt";1354
"8860";2014;"kaupms";"pk";"korj & valm tt";1934
"8861";2014;"kaupms";"pk";"pros tt";568
"8862";2014;"kaupms";"pk";"kulj tt";1126
"8863";2014;"kaupms";"pk";"siivoojat & kettiö tt";516
"8864";2014;"kaupms";"pk";"muut tt";901
"8865";2014;"kaupms";"pk";NA;731
"8866";2014;"kaup";"ms";"johtajat";33
"8867";2014;"kaup";"ms";"erityisasiantuntijat";91
"8868";2014;"kaup";"ms";"asiantuntijat";94
"8869";2014;"kaup";"ms";"tsto & aspal tt";24
"8870";2014;"kaup";"ms";"pal, myynti & hoito tt";120
"8871";2014;"kaup";"ms";"maanvil & metsä tt";11
"8872";2014;"kaup";"ms";"rakennus tt";35
"8873";2014;"kaup";"ms";"korj & valm tt";46
"8874";2014;"kaup";"ms";"pros tt";19
"8875";2014;"kaup";"ms";"kulj tt";73
"8876";2014;"kaup";"ms";"siivoojat & kettiö tt";16
"8877";2014;"kaup";"ms";"muut tt";10
"8878";2014;"kaup";"ms";NA;14
"8879";2014;"kaup";"ydinms";"sotilaat";70
"8880";2014;"kaup";"ydinms";"johtajat";256
"8881";2014;"kaup";"ydinms";"erityisasiantuntijat";937
"8882";2014;"kaup";"ydinms";"asiantuntijat";835
"8883";2014;"kaup";"ydinms";"tsto & aspal tt";173
"8884";2014;"kaup";"ydinms";"pal, myynti & hoito tt";793
"8885";2014;"kaup";"ydinms";"maanvil & metsä tt";92
"8886";2014;"kaup";"ydinms";"rakennus tt";208
"8887";2014;"kaup";"ydinms";"korj & valm tt";374
"8888";2014;"kaup";"ydinms";"pros tt";296
"8889";2014;"kaup";"ydinms";"kulj tt";387
"8890";2014;"kaup";"ydinms";"siivoojat & kettiö tt";132
"8891";2014;"kaup";"ydinms";"muut tt";135
"8892";2014;"kaup";"ydinms";NA;118
"8893";2014;"kaup";"kaupms";"sotilaat";221
"8894";2014;"kaup";"kaupms";"johtajat";647
"8895";2014;"kaup";"kaupms";"erityisasiantuntijat";3039
"8896";2014;"kaup";"kaupms";"asiantuntijat";2530
"8897";2014;"kaup";"kaupms";"tsto & aspal tt";766
"8898";2014;"kaup";"kaupms";"pal, myynti & hoito tt";2922
"8899";2014;"kaup";"kaupms";"maanvil & metsä tt";198
"8900";2014;"kaup";"kaupms";"rakennus tt";946
"8901";2014;"kaup";"kaupms";"korj & valm tt";1459
"8902";2014;"kaup";"kaupms";"pros tt";1394
"8903";2014;"kaup";"kaupms";"kulj tt";1194
"8904";2014;"kaup";"kaupms";"siivoojat & kettiö tt";480
"8905";2014;"kaup";"kaupms";"muut tt";845
"8906";2014;"kaup";"kaupms";NA;277
"8907";2014;"kaup";"kaup";"sotilaat";513
"8908";2014;"kaup";"kaup";"johtajat";6512
"8909";2014;"kaup";"kaup";"erityisasiantuntijat";26696
"8910";2014;"kaup";"kaup";"asiantuntijat";29985
"8911";2014;"kaup";"kaup";"tsto & aspal tt";10034
"8912";2014;"kaup";"kaup";"pal, myynti & hoito tt";45372
"8913";2014;"kaup";"kaup";"maanvil & metsä tt";4464
"8914";2014;"kaup";"kaup";"rakennus tt";8395
"8915";2014;"kaup";"kaup";"korj & valm tt";13543
"8916";2014;"kaup";"kaup";"pros tt";11903
"8917";2014;"kaup";"kaup";"kulj tt";7580
"8918";2014;"kaup";"kaup";"siivoojat & kettiö tt";8941
"8919";2014;"kaup";"kaup";"muut tt";5942
"8920";2014;"kaup";"kaup";NA;7762
"8921";2014;"kaup";"tkakeskus";"sotilaat";93
"8922";2014;"kaup";"tkakeskus";"johtajat";733
"8923";2014;"kaup";"tkakeskus";"erityisasiantuntijat";3066
"8924";2014;"kaup";"tkakeskus";"asiantuntijat";3560
"8925";2014;"kaup";"tkakeskus";"tsto & aspal tt";806
"8926";2014;"kaup";"tkakeskus";"pal, myynti & hoito tt";2635
"8927";2014;"kaup";"tkakeskus";"maanvil & metsä tt";52
"8928";2014;"kaup";"tkakeskus";"rakennus tt";613
"8929";2014;"kaup";"tkakeskus";"korj & valm tt";1286
"8930";2014;"kaup";"tkakeskus";"pros tt";844
"8931";2014;"kaup";"tkakeskus";"kulj tt";796
"8932";2014;"kaup";"tkakeskus";"siivoojat & kettiö tt";447
"8933";2014;"kaup";"tkakeskus";"muut tt";460
"8934";2014;"kaup";"tkakeskus";NA;223
"8935";2014;"kaup";"yokaup";"sotilaat";336
"8936";2014;"kaup";"yokaup";"johtajat";2468
"8937";2014;"kaup";"yokaup";"erityisasiantuntijat";12502
"8938";2014;"kaup";"yokaup";"asiantuntijat";12057
"8939";2014;"kaup";"yokaup";"tsto & aspal tt";3692
"8940";2014;"kaup";"yokaup";"pal, myynti & hoito tt";8071
"8941";2014;"kaup";"yokaup";"maanvil & metsä tt";117
"8942";2014;"kaup";"yokaup";"rakennus tt";1515
"8943";2014;"kaup";"yokaup";"korj & valm tt";3717
"8944";2014;"kaup";"yokaup";"pros tt";1714
"8945";2014;"kaup";"yokaup";"kulj tt";1443
"8946";2014;"kaup";"yokaup";"siivoojat & kettiö tt";1361
"8947";2014;"kaup";"yokaup";"muut tt";1073
"8948";2014;"kaup";"yokaup";NA;786
"8949";2014;"kaup";"pk";"sotilaat";214
"8950";2014;"kaup";"pk";"johtajat";4633
"8951";2014;"kaup";"pk";"erityisasiantuntijat";16451
"8952";2014;"kaup";"pk";"asiantuntijat";15617
"8953";2014;"kaup";"pk";"tsto & aspal tt";5376
"8954";2014;"kaup";"pk";"pal, myynti & hoito tt";7932
"8955";2014;"kaup";"pk";"maanvil & metsä tt";99
"8956";2014;"kaup";"pk";"rakennus tt";2184
"8957";2014;"kaup";"pk";"korj & valm tt";3026
"8958";2014;"kaup";"pk";"pros tt";1029
"8959";2014;"kaup";"pk";"kulj tt";1760
"8960";2014;"kaup";"pk";"siivoojat & kettiö tt";1145
"8961";2014;"kaup";"pk";"muut tt";1664
"8962";2014;"kaup";"pk";NA;1399
"8963";2014;"tkakeskus";"ms";"sotilaat";5
"8964";2014;"tkakeskus";"ms";"johtajat";166
"8965";2014;"tkakeskus";"ms";"erityisasiantuntijat";643
"8966";2014;"tkakeskus";"ms";"asiantuntijat";681
"8967";2014;"tkakeskus";"ms";"tsto & aspal tt";150
"8968";2014;"tkakeskus";"ms";"pal, myynti & hoito tt";811
"8969";2014;"tkakeskus";"ms";"maanvil & metsä tt";71
"8970";2014;"tkakeskus";"ms";"rakennus tt";182
"8971";2014;"tkakeskus";"ms";"korj & valm tt";327
"8972";2014;"tkakeskus";"ms";"pros tt";346
"8973";2014;"tkakeskus";"ms";"kulj tt";511
"8974";2014;"tkakeskus";"ms";"siivoojat & kettiö tt";115
"8975";2014;"tkakeskus";"ms";"muut tt";111
"8976";2014;"tkakeskus";"ms";NA;57
"8977";2014;"tkakeskus";"ydinms";"sotilaat";91
"8978";2014;"tkakeskus";"ydinms";"johtajat";494
"8979";2014;"tkakeskus";"ydinms";"erityisasiantuntijat";2345
"8980";2014;"tkakeskus";"ydinms";"asiantuntijat";2277
"8981";2014;"tkakeskus";"ydinms";"tsto & aspal tt";595
"8982";2014;"tkakeskus";"ydinms";"pal, myynti & hoito tt";2267
"8983";2014;"tkakeskus";"ydinms";"maanvil & metsä tt";380
"8984";2014;"tkakeskus";"ydinms";"rakennus tt";555
"8985";2014;"tkakeskus";"ydinms";"korj & valm tt";1371
"8986";2014;"tkakeskus";"ydinms";"pros tt";1254
"8987";2014;"tkakeskus";"ydinms";"kulj tt";1048
"8988";2014;"tkakeskus";"ydinms";"siivoojat & kettiö tt";340
"8989";2014;"tkakeskus";"ydinms";"muut tt";351
"8990";2014;"tkakeskus";"ydinms";NA;230
"8991";2014;"tkakeskus";"kaupms";"sotilaat";44
"8992";2014;"tkakeskus";"kaupms";"johtajat";346
"8993";2014;"tkakeskus";"kaupms";"erityisasiantuntijat";1290
"8994";2014;"tkakeskus";"kaupms";"asiantuntijat";1416
"8995";2014;"tkakeskus";"kaupms";"tsto & aspal tt";289
"8996";2014;"tkakeskus";"kaupms";"pal, myynti & hoito tt";1275
"8997";2014;"tkakeskus";"kaupms";"maanvil & metsä tt";73
"8998";2014;"tkakeskus";"kaupms";"rakennus tt";492
"8999";2014;"tkakeskus";"kaupms";"korj & valm tt";764
"9000";2014;"tkakeskus";"kaupms";"pros tt";691
"9001";2014;"tkakeskus";"kaupms";"kulj tt";570
"9002";2014;"tkakeskus";"kaupms";"siivoojat & kettiö tt";185
"9003";2014;"tkakeskus";"kaupms";"muut tt";351
"9004";2014;"tkakeskus";"kaupms";NA;124
"9005";2014;"tkakeskus";"kaup";"sotilaat";127
"9006";2014;"tkakeskus";"kaup";"johtajat";403
"9007";2014;"tkakeskus";"kaup";"erityisasiantuntijat";1733
"9008";2014;"tkakeskus";"kaup";"asiantuntijat";1882
"9009";2014;"tkakeskus";"kaup";"tsto & aspal tt";451
"9010";2014;"tkakeskus";"kaup";"pal, myynti & hoito tt";1727
"9011";2014;"tkakeskus";"kaup";"maanvil & metsä tt";64
"9012";2014;"tkakeskus";"kaup";"rakennus tt";537
"9013";2014;"tkakeskus";"kaup";"korj & valm tt";1076
"9014";2014;"tkakeskus";"kaup";"pros tt";803
"9015";2014;"tkakeskus";"kaup";"kulj tt";608
"9016";2014;"tkakeskus";"kaup";"siivoojat & kettiö tt";202
"9017";2014;"tkakeskus";"kaup";"muut tt";356
"9018";2014;"tkakeskus";"kaup";NA;219
"9019";2014;"tkakeskus";"tkakeskus";"sotilaat";1365
"9020";2014;"tkakeskus";"tkakeskus";"johtajat";9686
"9021";2014;"tkakeskus";"tkakeskus";"erityisasiantuntijat";41728
"9022";2014;"tkakeskus";"tkakeskus";"asiantuntijat";52159
"9023";2014;"tkakeskus";"tkakeskus";"tsto & aspal tt";17322
"9024";2014;"tkakeskus";"tkakeskus";"pal, myynti & hoito tt";71407
"9025";2014;"tkakeskus";"tkakeskus";"maanvil & metsä tt";9396
"9026";2014;"tkakeskus";"tkakeskus";"rakennus tt";11020
"9027";2014;"tkakeskus";"tkakeskus";"korj & valm tt";24520
"9028";2014;"tkakeskus";"tkakeskus";"pros tt";18403
"9029";2014;"tkakeskus";"tkakeskus";"kulj tt";13762
"9030";2014;"tkakeskus";"tkakeskus";"siivoojat & kettiö tt";14999
"9031";2014;"tkakeskus";"tkakeskus";"muut tt";7220
"9032";2014;"tkakeskus";"tkakeskus";NA;9622
"9033";2014;"tkakeskus";"yokaup";"sotilaat";122
"9034";2014;"tkakeskus";"yokaup";"johtajat";409
"9035";2014;"tkakeskus";"yokaup";"erityisasiantuntijat";2303
"9036";2014;"tkakeskus";"yokaup";"asiantuntijat";2470
"9037";2014;"tkakeskus";"yokaup";"tsto & aspal tt";647
"9038";2014;"tkakeskus";"yokaup";"pal, myynti & hoito tt";1588
"9039";2014;"tkakeskus";"yokaup";"maanvil & metsä tt";36
"9040";2014;"tkakeskus";"yokaup";"rakennus tt";629
"9041";2014;"tkakeskus";"yokaup";"korj & valm tt";838
"9042";2014;"tkakeskus";"yokaup";"pros tt";350
"9043";2014;"tkakeskus";"yokaup";"kulj tt";563
"9044";2014;"tkakeskus";"yokaup";"siivoojat & kettiö tt";323
"9045";2014;"tkakeskus";"yokaup";"muut tt";281
"9046";2014;"tkakeskus";"yokaup";NA;312
"9047";2014;"tkakeskus";"pk";"sotilaat";49
"9048";2014;"tkakeskus";"pk";"johtajat";501
"9049";2014;"tkakeskus";"pk";"erityisasiantuntijat";1905
"9050";2014;"tkakeskus";"pk";"asiantuntijat";1925
"9051";2014;"tkakeskus";"pk";"tsto & aspal tt";458
